"instance_name","num_clients","num_vehicles","maximum_travel_time","capacity","best_known_value","replication","best_solution_value","number_of_iterations","number_of_stop","total_time_seconds","time_to_best_ms"
"Christofides_1.vrp",50,5,9999999,160,524.611,1,524.611,100000,50,295,4909
"Christofides_1.vrp",50,5,9999999,160,524.611,10,524.611,100000,50,288,3370
"Christofides_1.vrp",50,5,9999999,160,524.611,2,524.611,100000,50,277,11004
"Christofides_1.vrp",50,5,9999999,160,524.611,3,524.611,100000,50,278,201
"Christofides_1.vrp",50,5,9999999,160,524.611,4,524.611,100000,50,283,51843
"Christofides_1.vrp",50,5,9999999,160,524.611,5,524.611,100000,50,287,5776
"Christofides_1.vrp",50,5,9999999,160,524.611,6,524.611,100000,50,282,490
"Christofides_1.vrp",50,5,9999999,160,524.611,7,524.611,100000,50,283,17456
"Christofides_1.vrp",50,5,9999999,160,524.611,8,524.611,100000,50,286,13624
"Christofides_1.vrp",50,5,9999999,160,524.611,9,524.611,100000,50,285,709
"Christofides_10.vrp",199,20,200,200,1395.85,1,1416.81,100000,199,1671,1669862
"Christofides_10.vrp",199,20,200,200,1395.85,10,1414.02,100000,199,1543,1542903
"Christofides_10.vrp",199,20,200,200,1395.85,2,1427.93,100000,199,1588,1534916
"Christofides_10.vrp",199,20,200,200,1395.85,3,1411.6,100000,199,1648,1634976
"Christofides_10.vrp",199,20,200,200,1395.85,4,1419.56,100000,199,1763,1736459
"Christofides_10.vrp",199,20,200,200,1395.85,5,1412.19,100000,199,1712,1598452
"Christofides_10.vrp",199,20,200,200,1395.85,6,1420.78,100000,199,1708,778181
"Christofides_10.vrp",199,20,200,200,1395.85,7,1415.14,100000,199,1710,1491865
"Christofides_10.vrp",199,20,200,200,1395.85,8,1425.02,100000,199,1769,1711427
"Christofides_10.vrp",199,20,200,200,1395.85,9,1421.49,100000,199,1729,1721824
"Christofides_11.vrp",120,7,9999999,200,1042.11,1,1042.11,100000,120,674,600887
"Christofides_11.vrp",120,7,9999999,200,1042.11,10,1042.11,100000,120,660,581109
"Christofides_11.vrp",120,7,9999999,200,1042.11,2,1042.11,100000,120,699,656008
"Christofides_11.vrp",120,7,9999999,200,1042.11,3,1042.11,100000,120,643,436012
"Christofides_11.vrp",120,7,9999999,200,1042.11,4,1045.93,100000,120,685,492062
"Christofides_11.vrp",120,7,9999999,200,1042.11,5,1043.55,100000,120,696,557954
"Christofides_11.vrp",120,7,9999999,200,1042.11,6,1042.11,100000,120,685,530761
"Christofides_11.vrp",120,7,9999999,200,1042.11,7,1042.11,100000,120,662,594677
"Christofides_11.vrp",120,7,9999999,200,1042.11,8,1042.11,100000,120,605,341742
"Christofides_11.vrp",120,7,9999999,200,1042.11,9,1043.22,100000,122,720,715942
"Christofides_12.vrp",100,12,9999999,200,819.558,1,819.558,100000,100,527,29188
"Christofides_12.vrp",100,12,9999999,200,819.558,10,819.557,100000,100,512,1207
"Christofides_12.vrp",100,12,9999999,200,819.558,2,819.558,100000,100,469,147118
"Christofides_12.vrp",100,12,9999999,200,819.558,3,819.557,100000,100,489,1148
"Christofides_12.vrp",100,12,9999999,200,819.558,4,819.557,100000,100,485,1322
"Christofides_12.vrp",100,12,9999999,200,819.558,5,819.557,100000,100,504,2405
"Christofides_12.vrp",100,12,9999999,200,819.558,6,819.558,100000,100,475,294779
"Christofides_12.vrp",100,12,9999999,200,819.558,7,819.557,100000,100,514,504827
"Christofides_12.vrp",100,12,9999999,200,819.558,8,819.557,100000,100,467,3947
"Christofides_12.vrp",100,12,9999999,200,819.558,9,819.557,100000,100,521,1296
"Christofides_13.vrp",120,13,720,200,1541.14,1,1543.85,100000,120,720,357557
"Christofides_13.vrp",120,13,720,200,1541.14,10,1543.85,100000,120,787,487246
"Christofides_13.vrp",120,13,720,200,1541.14,2,1543.18,100000,120,696,482811
"Christofides_13.vrp",120,13,720,200,1541.14,3,1542.86,100000,120,799,765532
"Christofides_13.vrp",120,13,720,200,1541.14,4,1543.85,100000,120,777,697905
"Christofides_13.vrp",120,13,720,200,1541.14,5,1543.18,100000,120,708,446130
"Christofides_13.vrp",120,13,720,200,1541.14,6,1542.86,100000,120,763,702678
"Christofides_13.vrp",120,13,720,200,1541.14,7,1559.58,100000,120,815,690640
"Christofides_13.vrp",120,13,720,200,1541.14,8,1543.85,100000,120,657,307478
"Christofides_13.vrp",120,13,720,200,1541.14,9,1543.85,100000,120,735,152492
"Christofides_14.vrp",100,11,1040,200,866.365,1,866.365,100000,100,862,619312
"Christofides_14.vrp",100,11,1040,200,866.365,10,866.365,100000,100,868,804576
"Christofides_14.vrp",100,11,1040,200,866.365,2,866.365,100000,100,824,603727
