"instance_name","num_clients","num_vehicles","maximum_travel_time","capacity","best_known_value","replication","best_solution_value","number_of_iterations","number_of_stop","total_time_seconds","time_to_best_ms"
"Christofides_1.vrp",50,5,9999999,160,524.611,1,524.611,10000,50,6,1983
"Christofides_1.vrp",50,5,9999999,160,524.611,10,524.611,10000,50,6,1905
"Christofides_1.vrp",50,5,9999999,160,524.611,2,524.611,10000,50,5,3896
"Christofides_1.vrp",50,5,9999999,160,524.611,3,524.611,10000,50,6,156
"Christofides_1.vrp",50,5,9999999,160,524.611,4,524.611,10000,50,6,52
"Christofides_1.vrp",50,5,9999999,160,524.611,5,524.611,10000,50,5,3544
"Christofides_1.vrp",50,5,9999999,160,524.611,6,524.611,10000,50,6,256
"Christofides_1.vrp",50,5,9999999,160,524.611,7,524.611,10000,50,6,173
"Christofides_1.vrp",50,5,9999999,160,524.611,8,524.611,10000,50,6,665
"Christofides_1.vrp",50,5,9999999,160,524.611,9,524.611,10000,50,6,32
"Christofides_10.vrp",199,20,200,200,1395.85,1,1438.58,10000,199,24,20902
"Christofides_10.vrp",199,20,200,200,1395.85,10,1430.35,10000,199,19,17808
"Christofides_10.vrp",199,20,200,200,1395.85,2,1433.1,10000,199,23,22476
"Christofides_10.vrp",199,20,200,200,1395.85,3,1426.66,10000,199,21,21128
"Christofides_10.vrp",199,20,200,200,1395.85,4,1421.36,10000,199,20,19443
"Christofides_10.vrp",199,20,200,200,1395.85,5,1433.63,10000,199,20,14026
"Christofides_10.vrp",199,20,200,200,1395.85,6,1422.88,10000,200,22,21999
"Christofides_10.vrp",199,20,200,200,1395.85,7,1421.41,10000,199,21,19944
"Christofides_10.vrp",199,20,200,200,1395.85,8,1421.82,10000,199,22,22758
"Christofides_10.vrp",199,20,200,200,1395.85,9,1418,10000,199,20,19293
"Christofides_11.vrp",120,7,9999999,200,1042.11,1,1045.59,10000,122,13,13078
"Christofides_11.vrp",120,7,9999999,200,1042.11,10,1043.55,10000,120,13,12925
"Christofides_11.vrp",120,7,9999999,200,1042.11,2,1045.14,10000,120,13,13124
"Christofides_11.vrp",120,7,9999999,200,1042.11,3,1043.05,10000,122,13,12660
"Christofides_11.vrp",120,7,9999999,200,1042.11,4,1042.99,10000,120,12,11118
"Christofides_11.vrp",120,7,9999999,200,1042.11,5,1046.59,10000,120,13,13495
"Christofides_11.vrp",120,7,9999999,200,1042.11,6,1042.11,10000,120,13,12595
"Christofides_11.vrp",120,7,9999999,200,1042.11,7,1049.63,10000,120,13,7822
"Christofides_11.vrp",120,7,9999999,200,1042.11,8,1042.11,10000,120,13,13515
"Christofides_11.vrp",120,7,9999999,200,1042.11,9,1046.35,10000,120,14,13144
"Christofides_12.vrp",100,12,9999999,200,819.558,1,819.557,10000,100,5,144
"Christofides_12.vrp",100,12,9999999,200,819.558,10,819.557,10000,100,6,3487
"Christofides_12.vrp",100,12,9999999,200,819.558,2,819.558,10000,100,7,4033
