"instance_name","num_clients","num_vehicles","maximum_travel_time","capacity","best_known_value","replication","best_solution_value","number_of_iterations","number_of_stop","total_time_seconds","time_to_best_ms"
"Christofides_12.vrp",100,12,9999999,200,819.558,7,819.557,100000,100,67,162
"Christofides_12.vrp",100,12,9999999,200,819.558,8,819.557,100000,100,69,13366
"Christofides_12.vrp",100,12,9999999,200,819.558,9,819.557,100000,100,64,293
"Christofides_13.vrp",120,13,720,200,1541.14,1,1543.36,100000,120,91,90566
"Christofides_13.vrp",120,13,720,200,1541.14,10,1542.86,100000,120,95,31134
"Christofides_13.vrp",120,13,720,200,1541.14,2,1543.18,100000,120,97,46986
"Christofides_13.vrp",120,13,720,200,1541.14,3,1542.86,100000,120,106,60834
"Christofides_13.vrp",120,13,720,200,1541.14,4,1543.85,100000,120,101,75318
"Christofides_13.vrp",120,13,720,200,1541.14,5,1543.85,100000,120,99,65230
"Christofides_13.vrp",120,13,720,200,1541.14,6,1543.85,100000,120,98,81518
"Christofides_13.vrp",120,13,720,200,1541.14,7,1542.86,100000,120,97,42301
"Christofides_13.vrp",120,13,720,200,1541.14,8,1542.86,100000,120,100,94329
"Christofides_13.vrp",120,13,720,200,1541.14,9,1542.86,100000,120,93,35593
"Christofides_14.vrp",100,11,1040,200,866.365,1,866.365,100000,100,125,27777
"Christofides_14.vrp",100,11,1040,200,866.365,10,866.365,100000,100,122,122464
"Christofides_14.vrp",100,11,1040,200,866.365,2,866.365,100000,100,136,108455
"Christofides_14.vrp",100,11,1040,200,866.365,3,866.966,100000,100,141,128478
"Christofides_14.vrp",100,11,1040,200,866.365,4,866.694,100000,100,124,124156
"Christofides_14.vrp",100,11,1040,200,866.365,5,866.365,100000,100,125,124453
"Christofides_14.vrp",100,11,1040,200,866.365,6,866.529,100000,100,139,136635
"Christofides_14.vrp",100,11,1040,200,866.365,7,866.365,100000,100,122,623
"Christofides_14.vrp",100,11,1040,200,866.365,8,866.365,100000,100,133,133083
"Christofides_14.vrp",100,11,1040,200,866.365,9,866.365,100000,100,134,132865
"Christofides_2.vrp",75,12,9999999,140,835.262,1,836.183,100000,75,79,52072
"Christofides_2.vrp",75,12,9999999,140,835.262,10,841.131,100000,75,82,79437
"Christofides_2.vrp",75,12,9999999,140,835.262,2,835.321,100000,75,82,78923
"Christofides_2.vrp",75,12,9999999,140,835.262,3,835.321,100000,75,81,78377
"Christofides_2.vrp",75,12,9999999,140,835.262,4,835.445,100000,75,81,54733
"Christofides_2.vrp",75,12,9999999,140,835.262,5,836.183,100000,75,92,88100
"Christofides_2.vrp",75,12,9999999,140,835.262,6,836.183,100000,75,84,77653
"Christofides_2.vrp",75,12,9999999,140,835.262,7,835.321,100000,75,87,68984
"Christofides_2.vrp",75,12,9999999,140,835.262,8,835.321,100000,75,78,37257
"Christofides_2.vrp",75,12,9999999,140,835.262,9,835.321,100000,75,84,63764
"Christofides_3.vrp",100,10,9999999,200,826.137,1,826.137,100000,100,98,26968
"Christofides_3.vrp",100,10,9999999,200,826.137,10,828.67,100000,100,99,32445
"Christofides_3.vrp",100,10,9999999,200,826.137,2,828.737,100000,100,95,19504
"Christofides_3.vrp",100,10,9999999,200,826.137,3,827.393,100000,100,102,47793
"Christofides_3.vrp",100,10,9999999,200,826.137,4,828.737,100000,100,102,51435
"Christofides_3.vrp",100,10,9999999,200,826.137,5,828.344,100000,100,99,57736
"Christofides_3.vrp",100,10,9999999,200,826.137,6,829.447,100000,100,94,41257
"Christofides_3.vrp",100,10,9999999,200,826.137,7,829.447,100000,100,99,62342
"Christofides_3.vrp",100,10,9999999,200,826.137,8,828.557,100000,100,99,78165
"Christofides_3.vrp",100,10,9999999,200,826.137,9,828.344,100000,100,106,104906
"Christofides_4.vrp",150,14,9999999,200,1028.42,1,1046.35,100000,150,149,121433
"Christofides_4.vrp",150,14,9999999,200,1028.42,10,1041.8,100000,150,147,122985
"Christofides_4.vrp",150,14,9999999,200,1028.42,2,1046.29,100000,150,141,121486
"Christofides_4.vrp",150,14,9999999,200,1028.42,3,1039.47,100000,150,152,121272
"Christofides_4.vrp",150,14,9999999,200,1028.42,4,1044.95,100000,150,154,26497
"Christofides_4.vrp",150,14,9999999,200,1028.42,5,1043.03,100000,150,142,136338
"Christofides_4.vrp",150,14,9999999,200,1028.42,6,1047.41,100000,150,137,100919
"Christofides_4.vrp",150,14,9999999,200,1028.42,7,1044.95,100000,150,153,97393
"Christofides_4.vrp",150,14,9999999,200,1028.42,8,1033.02,100000,150,143,109731
"Christofides_4.vrp",150,14,9999999,200,1028.42,9,1039.45,100000,150,147,106732
"Christofides_5.vrp",199,20,9999999,200,1291.289144,1,1320.57,100000,199,233,231849
"Christofides_5.vrp",199,20,9999999,200,1291.289144,10,1321.96,100000,199,233,229131
"Christofides_5.vrp",199,20,9999999,200,1291.289144,2,1310.7,100000,199,215,204516
"Christofides_5.vrp",199,20,9999999,200,1291.289144,3,1316.07,100000,199,250,250196
"Christofides_5.vrp",199,20,9999999,200,1291.289144,4,1331.15,100000,201,216,55112
"Christofides_5.vrp",199,20,9999999,200,1291.289144,5,1322,100000,199,229,194982
"Christofides_5.vrp",199,20,9999999,200,1291.289144,6,1311.97,100000,203,230,222060
"Christofides_5.vrp",199,20,9999999,200,1291.289144,7,1319.71,100000,199,227,213305
"Christofides_5.vrp",199,20,9999999,200,1291.289144,8,1316.62,100000,199,230,171626
"Christofides_5.vrp",199,20,9999999,200,1291.289144,9,1314.47,100000,200,217,217399
"Christofides_6.vrp",50,7,200,160,555.43,1,555.43,100000,50,52,561
"Christofides_6.vrp",50,7,200,160,555.43,10,555.43,100000,50,48,415
"Christofides_6.vrp",50,7,200,160,555.43,2,555.43,100000,50,44,1625
"Christofides_6.vrp",50,7,200,160,555.43,3,555.43,100000,50,53,49124
"Christofides_6.vrp",50,7,200,160,555.43,4,555.43,100000,50,49,20857
"Christofides_6.vrp",50,7,200,160,555.43,5,555.43,100000,50,50,9623
"Christofides_6.vrp",50,7,200,160,555.43,6,555.43,100000,50,53,239
"Christofides_6.vrp",50,7,200,160,555.43,7,555.43,100000,50,48,269
"Christofides_6.vrp",50,7,200,160,555.43,8,555.43,100000,50,49,107
"Christofides_6.vrp",50,7,200,160,555.43,9,555.43,100000,50,52,172
"Christofides_7.vrp",75,13,160,140,909.675,1,909.675,100000,75,85,48092
"Christofides_7.vrp",75,13,160,140,909.675,10,909.675,100000,75,86,56842
"Christofides_7.vrp",75,13,160,140,909.675,2,909.675,100000,75,87,30683
"Christofides_7.vrp",75,13,160,140,909.675,3,909.675,100000,75,91,83413
"Christofides_7.vrp",75,13,160,140,909.675,4,909.675,100000,75,82,65517
"Christofides_7.vrp",75,13,160,140,909.675,5,909.675,100000,75,80,37709
"Christofides_7.vrp",75,13,160,140,909.675,6,909.675,100000,75,91,38142
"Christofides_7.vrp",75,13,160,140,909.675,7,909.675,100000,75,81,43329
"Christofides_7.vrp",75,13,160,140,909.675,8,909.675,100000,75,91,21317
"Christofides_7.vrp",75,13,160,140,909.675,9,909.675,100000,75,86,49307
"Christofides_8.vrp",100,10,230,200,865.945,1,865.945,100000,100,90,9255
"Christofides_8.vrp",100,10,230,200,865.945,10,865.944,100000,100,88,31884
"Christofides_8.vrp",100,10,230,200,865.945,2,874.899,100000,100,89,13240
"Christofides_8.vrp",100,10,230,200,865.945,3,873.862,100000,100,91,17791
"Christofides_8.vrp",100,10,230,200,865.945,4,865.945,100000,100,98,3335
"Christofides_8.vrp",100,10,230,200,865.945,5,865.944,100000,100,89,34253
"Christofides_8.vrp",100,10,230,200,865.945,6,873.862,100000,100,93,69410
"Christofides_8.vrp",100,10,230,200,865.945,7,874.899,100000,100,88,2427
"Christofides_8.vrp",100,10,230,200,865.945,8,873.862,100000,100,98,32764
"Christofides_8.vrp",100,10,230,200,865.945,9,865.945,100000,100,89,4607
"Christofides_9.vrp",150,16,200,200,1162.55,1,1165.33,100000,150,156,138685
"Christofides_9.vrp",150,16,200,200,1162.55,10,1167.62,100000,150,150,150118
"Christofides_9.vrp",150,16,200,200,1162.55,2,1169.33,100000,150,157,128744
"Christofides_9.vrp",150,16,200,200,1162.55,3,1167.03,100000,150,142,136436
"Christofides_9.vrp",150,16,200,200,1162.55,4,1165.1,100000,150,147,77746
"Christofides_9.vrp",150,16,200,200,1162.55,5,1165.53,100000,150,153,146567
"Christofides_9.vrp",150,16,200,200,1162.55,6,1166.11,100000,150,141,133326
"Christofides_9.vrp",150,16,200,200,1162.55,7,1167.39,100000,150,157,110296
"Christofides_9.vrp",150,16,200,200,1162.55,8,1173.45,100000,150,161,100837
"Christofides_9.vrp",150,16,200,200,1162.55,9,1174.94,100000,150,156,154932
"E072-04f.dat",71,4,9999999,30000,237,1,241.974,100000,71,54,27620
"E072-04f.dat",71,4,9999999,30000,237,10,241.974,100000,71,56,8769
"E072-04f.dat",71,4,9999999,30000,237,2,241.974,100000,71,55,6188
"E072-04f.dat",71,4,9999999,30000,237,3,241.974,100000,71,55,4318
"E072-04f.dat",71,4,9999999,30000,237,4,241.974,100000,71,59,40458
"E072-04f.dat",71,4,9999999,30000,237,5,241.974,100000,71,55,52361
"E072-04f.dat",71,4,9999999,30000,237,6,241.974,100000,71,57,36471
"E072-04f.dat",71,4,9999999,30000,237,7,241.974,100000,71,57,39317
"E072-04f.dat",71,4,9999999,30000,237,8,241.974,100000,71,51,24293
"E072-04f.dat",71,4,9999999,30000,237,9,241.974,100000,71,56,33233
"E076-07u.dat",75,7,9999999,220,682,1,687.603,100000,75,93,77237
"E076-07u.dat",75,7,9999999,220,682,10,687.603,100000,75,95,44916
"E076-07u.dat",75,7,9999999,220,682,2,692.105,100000,75,88,66289
"E076-07u.dat",75,7,9999999,220,682,3,687.603,100000,75,86,51944
"E076-07u.dat",75,7,9999999,220,682,4,687.603,100000,75,87,46905
"E076-07u.dat",75,7,9999999,220,682,5,691.908,100000,75,83,67106
"E076-07u.dat",75,7,9999999,220,682,6,687.603,100000,75,90,68481
"E076-07u.dat",75,7,9999999,220,682,7,687.8,100000,75,83,42411
"E076-07u.dat",75,7,9999999,220,682,8,687.8,100000,75,89,69388
"E076-07u.dat",75,7,9999999,220,682,9,687.603,100000,75,92,53857
"E076-08s.dat",75,8,9999999,180,735,1,740.655,100000,75,87,60178
"E076-08s.dat",75,8,9999999,180,735,10,740.655,100000,75,86,81990
"E076-08s.dat",75,8,9999999,180,735,2,740.655,100000,75,86,53492
"E076-08s.dat",75,8,9999999,180,735,3,742.826,100000,75,81,47174
"E076-08s.dat",75,8,9999999,180,735,4,740.655,100000,75,81,42399
"E076-08s.dat",75,8,9999999,180,735,5,740.655,100000,75,79,63171
"E076-08s.dat",75,8,9999999,180,735,6,740.655,100000,75,82,28300
"E076-08s.dat",75,8,9999999,180,735,7,740.655,100000,75,82,46458
"E076-08s.dat",75,8,9999999,180,735,8,743.976,100000,75,87,33584
"E076-08s.dat",75,8,9999999,180,735,9,743.096,100000,75,84,67059
"E135-07f.dat",134,7,9999999,2210,1162,1,1171.02,100000,134,257,238201
"E135-07f.dat",134,7,9999999,2210,1162,10,1169.83,100000,134,259,250289
"E135-07f.dat",134,7,9999999,2210,1162,2,1171.02,100000,134,243,155542
"E135-07f.dat",134,7,9999999,2210,1162,3,1171.18,100000,134,239,238479
"E135-07f.dat",134,7,9999999,2210,1162,4,1168.01,100000,134,253,212579
"E135-07f.dat",134,7,9999999,2210,1162,5,1173.26,100000,134,236,122622
"E135-07f.dat",134,7,9999999,2210,1162,6,1168.44,100000,134,235,204256
"E135-07f.dat",134,7,9999999,2210,1162,7,1172.14,100000,134,235,208469
"E135-07f.dat",134,7,9999999,2210,1162,8,1169.33,100000,134,236,228434
"E135-07f.dat",134,7,9999999,2210,1162,9,1164.34,100000,134,251,140748
"Golden_1.vrp",240,10,650,550,5623.47,1,5669.09,100000,240,268,189287
"Golden_1.vrp",240,10,650,550,5623.47,10,5807.92,100000,240,325,321006
"Golden_1.vrp",240,10,650,550,5623.47,2,5807.92,100000,240,312,211877
"Golden_1.vrp",240,10,650,550,5623.47,3,5783.53,100000,240,302,302359
"Golden_1.vrp",240,10,650,550,5623.47,4,5780.88,100000,240,326,256954
"Golden_1.vrp",240,10,650,550,5623.47,5,5825.55,100000,240,311,309284
"Golden_1.vrp",240,10,650,550,5623.47,6,5669.82,100000,240,283,281967
"Golden_1.vrp",240,10,650,550,5623.47,7,5646.16,100000,240,294,291169
"Golden_1.vrp",240,10,650,550,5623.47,8,5833.77,100000,240,299,299361
"Golden_1.vrp",240,10,650,550,5623.47,9,5669.09,100000,240,270,267561
"Golden_10.vrp",323,16,9999999,1000,735.66,1,765.253,100000,323,406,396490
"Golden_10.vrp",323,16,9999999,1000,735.66,10,747.312,100000,323,362,354757
"Golden_10.vrp",323,16,9999999,1000,735.66,2,758.45,100000,323,458,422613
"Golden_10.vrp",323,16,9999999,1000,735.66,3,757.174,100000,323,414,413891
"Golden_10.vrp",323,16,9999999,1000,735.66,4,750.101,100000,323,373,372208
"Golden_10.vrp",323,16,9999999,1000,735.66,5,753.683,100000,323,414,411458
"Golden_10.vrp",323,16,9999999,1000,735.66,6,757.645,100000,323,419,357426
"Golden_10.vrp",323,16,9999999,1000,735.66,7,761.666,100000,323,387,383320
"Golden_10.vrp",323,16,9999999,1000,735.66,8,763.131,100000,323,385,367570
"Golden_10.vrp",323,16,9999999,1000,735.66,9,761.721,100000,323,414,397059
"Golden_11.vrp",399,18,9999999,1000,912.03,1,948.821,100000,399,557,280140
"Golden_11.vrp",399,18,9999999,1000,912.03,10,954.304,100000,399,493,324014
"Golden_11.vrp",399,18,9999999,1000,912.03,2,944.055,100000,399,498,481481
"Golden_11.vrp",399,18,9999999,1000,912.03,3,936.722,100000,399,471,396456
"Golden_11.vrp",399,18,9999999,1000,912.03,4,940.146,100000,399,478,446774
"Golden_11.vrp",399,18,9999999,1000,912.03,5,941.365,100000,399,513,512874
"Golden_11.vrp",399,18,9999999,1000,912.03,6,941.851,100000,399,533,533296
"Golden_11.vrp",399,18,9999999,1000,912.03,7,957.839,100000,399,573,539039
"Golden_11.vrp",399,18,9999999,1000,912.03,8,948.001,100000,401,536,505637
"Golden_11.vrp",399,18,9999999,1000,912.03,9,941.527,100000,399,597,512626
"Golden_12.vrp",483,19,9999999,1000,1101.5,1,1132.88,100000,483,617,583052
"Golden_12.vrp",483,19,9999999,1000,1101.5,10,1132.58,100000,483,621,617594
"Golden_12.vrp",483,19,9999999,1000,1101.5,2,1142.12,100000,483,601,587475
"Golden_12.vrp",483,19,9999999,1000,1101.5,3,1138.43,100000,483,654,251116
"Golden_12.vrp",483,19,9999999,1000,1101.5,4,1137.83,100000,483,665,603107
"Golden_12.vrp",483,19,9999999,1000,1101.5,5,1143.9,100000,485,610,602930
"Golden_12.vrp",483,19,9999999,1000,1101.5,6,1135.81,100000,483,604,570527
"Golden_12.vrp",483,19,9999999,1000,1101.5,7,1140.59,100000,483,634,625943
"Golden_12.vrp",483,19,9999999,1000,1101.5,8,1136.84,100000,485,620,521709
"Golden_12.vrp",483,19,9999999,1000,1101.5,9,1146.33,100000,483,599,598061
"Golden_13.vrp",252,27,9999999,1000,857.189,1,873.609,100000,252,297,297596
"Golden_13.vrp",252,27,9999999,1000,857.189,10,875.307,100000,252,307,301764
"Golden_13.vrp",252,27,9999999,1000,857.189,2,878.906,100000,252,308,304856
"Golden_13.vrp",252,27,9999999,1000,857.189,3,878.589,100000,252,317,305955
"Golden_13.vrp",252,27,9999999,1000,857.189,4,874.237,100000,252,318,312870
"Golden_13.vrp",252,27,9999999,1000,857.189,5,871.278,100000,252,297,296925
"Golden_13.vrp",252,27,9999999,1000,857.189,6,874.033,100000,252,311,219761
"Golden_13.vrp",252,27,9999999,1000,857.189,7,876.392,100000,252,303,303160
"Golden_13.vrp",252,27,9999999,1000,857.189,8,871.624,100000,252,315,310836
"Golden_13.vrp",252,27,9999999,1000,857.189,9,872.469,100000,252,321,307335
"Golden_14.vrp",320,30,9999999,1000,1080.55,1,1111.45,100000,320,397,390483
"Golden_14.vrp",320,30,9999999,1000,1080.55,10,1108.95,100000,320,404,403916
"Golden_14.vrp",320,30,9999999,1000,1080.55,2,1102.93,100000,320,400,400133
"Golden_14.vrp",320,30,9999999,1000,1080.55,3,1112.39,100000,320,402,396637
"Golden_14.vrp",320,30,9999999,1000,1080.55,4,1103.8,100000,320,406,399325
"Golden_14.vrp",320,30,9999999,1000,1080.55,5,1103.04,100000,320,401,395639
"Golden_14.vrp",320,30,9999999,1000,1080.55,6,1118.69,100000,320,396,395881
"Golden_14.vrp",320,30,9999999,1000,1080.55,7,1101.59,100000,320,407,379619
"Golden_14.vrp",320,30,9999999,1000,1080.55,8,1105.33,100000,320,379,373163
"Golden_14.vrp",320,30,9999999,1000,1080.55,9,1100.58,100000,320,383,372897
"Golden_15.vrp",396,34,9999999,1000,1337.87,1,1367.51,100000,396,491,491416
"Golden_15.vrp",396,34,9999999,1000,1337.87,10,1374.63,100000,396,491,490019
"Golden_15.vrp",396,34,9999999,1000,1337.87,2,1363.4,100000,396,538,537938
"Golden_15.vrp",396,34,9999999,1000,1337.87,3,1364.14,100000,396,470,468718
"Golden_15.vrp",396,34,9999999,1000,1337.87,4,1364.36,100000,396,524,516191
"Golden_15.vrp",396,34,9999999,1000,1337.87,5,1364.68,100000,396,494,488563
"Golden_15.vrp",396,34,9999999,1000,1337.87,6,1363.72,100000,396,472,468113
"Golden_15.vrp",396,34,9999999,1000,1337.87,7,1377.57,100000,396,516,513694
"Golden_15.vrp",396,34,9999999,1000,1337.87,8,1365.6,100000,396,494,494496
"Golden_15.vrp",396,34,9999999,1000,1337.87,9,1377.11,100000,396,502,472142
"Golden_16.vrp",480,38,9999999,1000,1611.56,1,1666.55,100000,480,664,664704
"Golden_16.vrp",480,38,9999999,1000,1611.56,10,1656.57,100000,480,632,632304
"Golden_16.vrp",480,38,9999999,1000,1611.56,2,1658.38,100000,480,671,653488
"Golden_16.vrp",480,38,9999999,1000,1611.56,3,1659.06,100000,480,648,630469
"Golden_16.vrp",480,38,9999999,1000,1611.56,4,1674.95,100000,480,671,670831
"Golden_16.vrp",480,38,9999999,1000,1611.56,5,1653.89,100000,480,634,633027
"Golden_16.vrp",480,38,9999999,1000,1611.56,6,1654.91,100000,480,631,621139
"Golden_16.vrp",480,38,9999999,1000,1611.56,7,1668.51,100000,480,663,662755
"Golden_16.vrp",480,38,9999999,1000,1611.56,8,1665.29,100000,480,670,662812
"Golden_16.vrp",480,38,9999999,1000,1611.56,9,1655.97,100000,480,639,620147
"Golden_17.vrp",240,22,9999999,200,707.756,1,713.999,100000,240,300,299018
"Golden_17.vrp",240,22,9999999,200,707.756,10,711.578,100000,240,296,279811
"Golden_17.vrp",240,22,9999999,200,707.756,2,713.99,100000,240,311,311113
"Golden_17.vrp",240,22,9999999,200,707.756,3,714.688,100000,240,299,288811
"Golden_17.vrp",240,22,9999999,200,707.756,4,711.003,100000,240,300,287444
"Golden_17.vrp",240,22,9999999,200,707.756,5,710.986,100000,240,275,273904
"Golden_17.vrp",240,22,9999999,200,707.756,6,719.52,100000,240,326,325084
"Golden_17.vrp",240,22,9999999,200,707.756,7,710.484,100000,240,285,272501
"Golden_17.vrp",240,22,9999999,200,707.756,8,715.137,100000,240,294,291564
"Golden_17.vrp",240,22,9999999,200,707.756,9,716.145,100000,240,304,247276
"Golden_18.vrp",300,28,9999999,200,995.133,1,1019.06,100000,300,429,394930
"Golden_18.vrp",300,28,9999999,200,995.133,10,1016.3,100000,302,416,415583
"Golden_18.vrp",300,28,9999999,200,995.133,2,1017.1,100000,300,473,465685
"Golden_18.vrp",300,28,9999999,200,995.133,3,1014.47,100000,302,407,281833
"Golden_18.vrp",300,28,9999999,200,995.133,4,1019.91,100000,300,437,436677
"Golden_18.vrp",300,28,9999999,200,995.133,5,1016.35,100000,300,451,437081
"Golden_18.vrp",300,28,9999999,200,995.133,6,1022.09,100000,300,420,407585
"Golden_18.vrp",300,28,9999999,200,995.133,7,1019.03,100000,300,448,443047
"Golden_18.vrp",300,28,9999999,200,995.133,8,1020.33,100000,300,508,502036
"Golden_18.vrp",300,28,9999999,200,995.133,9,1016.89,100000,300,440,438053
"Golden_19.vrp",360,33,9999999,200,1365.6,1,1385.38,100000,362,848,848323
"Golden_19.vrp",360,33,9999999,200,1365.6,10,1391.99,100000,362,778,778181
"Golden_19.vrp",360,33,9999999,200,1365.6,2,1380.16,100000,360,722,720869
"Golden_19.vrp",360,33,9999999,200,1365.6,3,1393.88,100000,360,865,827737
"Golden_19.vrp",360,33,9999999,200,1365.6,4,1387.24,100000,360,795,794360
"Golden_19.vrp",360,33,9999999,200,1365.6,5,1390.52,100000,360,853,832186
"Golden_19.vrp",360,33,9999999,200,1365.6,6,1403.31,100000,360,878,878390
"Golden_19.vrp",360,33,9999999,200,1365.6,7,1402.28,100000,360,1021,1009699
"Golden_19.vrp",360,33,9999999,200,1365.6,8,1395.54,100000,360,927,926901
"Golden_19.vrp",360,33,9999999,200,1365.6,9,1401.65,100000,360,843,787296
"Golden_2.vrp",320,10,900,700,8404.61,1,8478.73,100000,320,438,274855
"Golden_2.vrp",320,10,900,700,8404.61,10,8462.13,100000,320,412,313315
"Golden_2.vrp",320,10,900,700,8404.61,2,8455.11,100000,320,402,394150
"Golden_2.vrp",320,10,900,700,8404.61,3,8462.13,100000,320,415,408740
"Golden_2.vrp",320,10,900,700,8404.61,4,8460.93,100000,320,421,420915
"Golden_2.vrp",320,10,900,700,8404.61,5,8463.33,100000,320,412,133473
"Golden_2.vrp",320,10,900,700,8404.61,6,8480.22,100000,320,409,360212
"Golden_2.vrp",320,10,900,700,8404.61,7,8452.71,100000,320,404,389376
"Golden_2.vrp",320,10,900,700,8404.61,8,8464.52,100000,320,419,414519
"Golden_2.vrp",320,10,900,700,8404.61,9,8451.52,100000,320,421,354136
"Golden_20.vrp",420,41,9999999,200,1817.59,1,1868.63,100000,423,639,625736
"Golden_20.vrp",420,41,9999999,200,1817.59,10,1884.28,100000,420,652,647766
"Golden_20.vrp",420,41,9999999,200,1817.59,2,1886.52,100000,420,654,599786
"Golden_20.vrp",420,41,9999999,200,1817.59,3,1868.51,100000,422,597,594817
"Golden_20.vrp",420,41,9999999,200,1817.59,4,1858.28,100000,422,656,654338
"Golden_20.vrp",420,41,9999999,200,1817.59,5,1901.55,100000,424,683,660929
"Golden_20.vrp",420,41,9999999,200,1817.59,6,1867.98,100000,424,655,653789
"Golden_20.vrp",420,41,9999999,200,1817.59,7,1885.05,100000,420,661,647586
"Golden_20.vrp",420,41,9999999,200,1817.59,8,1868.9,100000,422,639,639012
"Golden_20.vrp",420,41,9999999,200,1817.59,9,1867.03,100000,420,621,610516
"Golden_3.vrp",400,10,1200,900,11036.2,1,11041,100000,400,567,565448
"Golden_3.vrp",400,10,1200,900,11036.2,10,11091,100000,400,643,342005
"Golden_3.vrp",400,10,1200,900,11036.2,2,11043.4,100000,400,597,551528
"Golden_3.vrp",400,10,1200,900,11036.2,3,11039.8,100000,400,522,497380
"Golden_3.vrp",400,10,1200,900,11036.2,4,11041.7,100000,400,552,547283
"Golden_3.vrp",400,10,1200,900,11036.2,5,11041,100000,400,585,581404
"Golden_3.vrp",400,10,1200,900,11036.2,6,11080.9,100000,400,548,542852
"Golden_3.vrp",400,10,1200,900,11036.2,7,11045.3,100000,400,582,574178
"Golden_3.vrp",400,10,1200,900,11036.2,8,11042.2,100000,400,545,499248
"Golden_3.vrp",400,10,1200,900,11036.2,9,11045.8,100000,400,565,460044
"Golden_4.vrp",480,12,1600,1000,13590,1,13730,100000,480,530,496030
"Golden_4.vrp",480,12,1600,1000,13590,10,13785.5,100000,481,537,389199
"Golden_4.vrp",480,12,1600,1000,13590,2,13736,100000,480,510,502260
"Golden_4.vrp",480,12,1600,1000,13590,3,13752.8,100000,480,536,533717
"Golden_4.vrp",480,12,1600,1000,13590,4,13737.7,100000,480,570,528895
"Golden_4.vrp",480,12,1600,1000,13590,5,13741.6,100000,480,525,430826
"Golden_4.vrp",480,12,1600,1000,13590,6,13733.6,100000,480,545,465040
"Golden_4.vrp",480,12,1600,1000,13590,7,13741.3,100000,480,525,507073
"Golden_4.vrp",480,12,1600,1000,13590,8,13770.2,100000,480,515,513916
"Golden_4.vrp",480,12,1600,1000,13590,9,13740.4,100000,480,514,414751
"Golden_5.vrp",200,5,1800,900,6460.98,1,6593.96,100000,200,392,252858
